,MONTH_NO,QTY,FEATURE_1_냉동,FEATURE_1_냉장,FEATURE_1_상온,FEATURE_2_B2B,FEATURE_2_B2C,FEATURE_2_미지정,FEATURE_4_O,FEATURE_4_X,FEATURE_5_A,FEATURE_5_B,FEATURE_5_C
14,2016-03-01,282.0,0.4552353314307924,0.7719397788079497,0.8035724493305207,0.9855775073814371,0.5770946077592294,0.2056986970092216,0.0748059665453551,0.6336877966553501,0.9700087248613186,0.6607771147619529,0.2960940964097504
15,2016-04-01,227.00000000000003,0.7856973080399247,0.594252614497888,0.9121926857751657,0.364436856824617,0.04641606300055057,0.17885741037625924,0.9764744305269938,0.42817424564939977,0.8542172726700241,0.6890316709811963,0.4631413757899173
16,2016-05-01,324.0,0.40359545343818715,0.4695464398401289,0.006574197476767574,0.3568026654097881,0.9642389417689123,0.44982341877211296,0.7686844277984746,0.2580923615087284,0.5013135424043751,0.9016695397215376,0.18608363742501555
17,2016-06-01,254.0,0.6653796781352256,0.5181843906964808,0.48286816882731565,0.7633483176647512,0.7147440210333249,0.16403209383419692,0.4504190864082104,0.30210316480966604,0.9895796042192609,0.09398665374006898,0.7899905291835148
18,2016-07-01,334.0,0.8294735797115783,0.3813735930062334,0.936891210991382,0.9695018473601912,0.4639822488495111,0.9155913520536058,0.10035601404620409,0.5156484414076091,0.4845918721821554,0.9235913241658675,0.7597763395324643
19,2016-08-01,363.0,0.1690591177591394,0.9891430946291194,0.9422257392656337,0.3703907518337155,0.779088562416782,0.8013352313869422,0.5599358488650465,0.13226355570905846,0.7324990088088881,0.4613874037484287,0.689080974043093
20,2016-09-01,251.0,0.6517536413345821,0.4307593283130101,0.6616179664099804,0.26139319230166136,0.3822194806361162,0.17321858874300677,0.8289634055109224,0.8081288777998409,0.8676205568139183,0.5235345563205295,0.529640130648986
21,2016-10-01,344.0,0.13532452557090324,0.9894676490999501,0.7938377042955692,0.5379770256028418,0.6951359186876312,0.13579003553999525,0.5875685006098228,0.9163607096294494,0.9743460848985643,0.44275259495729025,0.07046552047161403
22,2016-11-01,835.0,0.7485646699217421,0.07353434918638013,0.8441369567002966,0.5146525415410532,0.4832933180143488,0.44684465713082966,0.16272680871177736,0.9705439119965936,0.12541627929870702,0.42273058929412255,0.8874090960365928
23,2016-12-01,140.0,0.09761272030350521,0.1021591010134637,0.7218089166047561,0.059312688872303454,0.6060109175261776,0.4131847435449002,0.7683468339874424,0.8808147016089309,0.811945103870118,0.10036896617074564,0.642466786736284
24,2017-01-01,228.0,0.4460978254392143,0.435976015919911,0.596180206522863,0.730704250328165,0.5061086130440146,0.17574143292058575,0.21397302693731157,0.6677306368979602,0.9334607001915527,0.4825828841869074,0.7377845345620396
25,2017-02-01,189.0,0.05796543933513132,0.7326650412823302,0.20853382267390808,0.0927909942470907,0.4134560673197355,0.3715704159427907,0.5327651232996984,0.6437711415397622,0.9323518361866138,0.5542489809879322,0.7625295716721511
26,2017-03-01,181.0,0.936246500289509,0.2154274588660886,0.5055139641116613,0.5732893589560394,0.7437906835678137,0.9354913383735804,0.7219272159847725,0.741041092602335,0.7285542916527901,0.4967774977337678,0.1478860324178286
27,2017-04-01,259.0,0.20272704660567076,0.9946958637759931,0.3522637190077733,0.19978756422394273,0.6804436626942475,0.1746522908780186,0.6174891652575687,0.33742603138713745,0.030974648767674307,0.42282909652328116,0.03919476350393747
28,2017-05-01,208.0,0.12139703937321555,0.9737482472456276,0.43321985715141353,0.6316298743943182,0.5024743200291332,0.7770526734751784,0.3719177029849572,0.4933604145696012,0.6478171994080646,0.323701328549747,0.8870833413709708
29,2017-06-01,173.0,0.3901823524444694,0.12200623371005792,0.36636203909038734,0.5089772585147674,0.06732920333641135,0.524058476046107,0.5125850286284647,0.7021219491396637,0.5014447701057985,0.7145113086420585,0.4408879308265151
30,2017-07-01,226.0,0.28012867207119296,0.03479258416415387,0.888399366902448,0.8686695158586849,0.827659625482582,0.24972938057495275,0.8592401592629015,0.1960464841800681,0.8772331459010448,0.08048271516591665,0.6891106452210642
31,2017-08-01,166.0,0.28666964516215754,0.003542798520867918,0.2565840789216707,0.023925168099751093,0.02862869788359257,0.7879333206435335,0.1427710503864763,0.887343993968798,0.458941122698416,0.736802672755743,0.39623188873648363
32,2017-09-01,209.0,0.12215199540253174,0.4501731956691226,0.3250507485481712,0.030056414937075893,0.07097411433305167,0.4952632364914953,0.6091933111150827,0.7574971375878768,0.532630120665197,0.2288686527677689,0.8965016285328556
33,2017-10-01,239.0,0.037489646447744884,0.8543518927819934,0.7301737288351386,0.09902290414821746,0.4077835403217591,0.10722131838501225,0.9649886733154183,0.3439743139509468,0.7968220792876016,0.72826857915438,0.5833779754988935
34,2017-11-01,324.0,0.5103098842671501,0.302870009923227,0.29774777490256177,0.09050427604176114,0.27242769460501726,0.5815455351890171,0.9864368413124466,0.11967991403425382,0.5784947807572721,0.5986409837933948,0.6497405531892856
35,2017-12-01,130.0,0.036333800873606714,0.5461996384464111,0.19816638981761303,0.41770880280705625,0.7258758614655296,0.21557293944857836,0.8135792980534013,0.21774569475535155,0.7322083221340355,0.257358781331367,0.28317427181326726
36,2018-01-01,196.0,0.470078701549698,0.8295653614116568,0.4295300837489775,0.7809696157289706,0.12424620573007017,0.8611649106684871,0.06440951336544787,0.5609459641595921,0.6615987038247623,0.7840233604726373,0.2863797800678315
37,2018-02-01,86.0,0.6460912222965731,0.8300274827270373,0.844616249476139,0.6366817784860813,0.6753194575458827,0.4468895718816266,0.7399690601088025,0.8045535891398364,0.13041618015111578,0.18407539620051938,0.37394740825601347
38,2018-03-01,167.0,0.7789626780359704,0.8856968154777094,0.7547992780252522,0.5749037721018271,0.8251408868329043,0.8552506222000008,0.47478046295170917,0.8020053061965642,0.6593619952654942,0.64347006375376,0.6678785203961413
39,2018-04-01,205.0,0.8033780510973206,0.1294455990184743,0.17734045883883365,0.731713326635674,0.9314710683134869,0.3905383861392415,0.7887691838143999,0.9735461436241359,0.9128765946752567,0.26634809017487715,0.8102456287286949
40,2018-05-01,184.0,0.5400742626138889,0.2271041358948781,0.7967099482291062,0.03866361099047755,0.9868327542380584,0.5192405003139835,0.056942776498725034,0.11946842209986241,0.582526174901088,0.39539264337065494,0.05357310153958794
41,2018-06-01,156.0,0.27671051870805297,0.28336114885943675,0.7765894937590844,0.6726278047223576,0.7988374742516189,0.17492969341678832,0.9179612424482599,0.8905979112432955,0.4521898968903456,0.5057608375445737,0.12388828042555944
42,2018-07-01,200.0,0.9322939439373096,0.1371225517891418,0.39733254869038204,0.5673493871832205,0.21859123611113074,0.48717825197394515,0.7429739219104365,0.2719755306596192,0.4795808299878471,0.2871489678918355,0.8401417190270528
43,2018-08-01,137.0,0.8042758996703868,0.32186770192361125,0.9380706662866928,0.9020592597613665,0.6300954684371012,0.35573132594557744,0.42972752271333614,0.5388846487479014,0.619247005252669,0.8425766014603822,0.8270975860074443
44,2018-09-01,129.0,0.33083149103245424,0.27245877142690966,0.9600249666915761,0.008255961532212086,0.3596793244579328,0.8851540999871218,0.8115097397888582,0.38822996146271194,0.84672938408879,0.7572603892102879,0.8352411179750845
45,2018-10-01,223.0,0.11831967545055755,0.07943246884144162,0.9825884936836715,0.777617923230976,0.5856292749728848,0.13303308612957054,0.8428164725245543,0.919341451968431,0.17514124344446835,0.015109281236381444,0.09222677982004235
46,2018-11-01,162.0,0.7052785990235811,0.8895686229388278,0.8544372828359884,0.12393690755390063,0.7526297571587229,0.765356303894902,0.5877478375423982,0.3936157061308535,0.1424129451278222,0.17988751180764273,0.899633379198703
47,2018-12-01,206.0,0.6888751131591578,0.8138148095539728,0.380017597264214,0.3406745602179647,0.15688988923518965,0.7223195860851922,0.1560371461789285,0.12069732603100636,0.8569175203946541,0.9898613325537036,0.2162049245187243
48,2019-01-01,168.0,0.7681881939719806,0.5069297889403644,0.7249317529259323,0.46971771216549085,0.07020651134169509,0.24969925060892895,0.7854866029695818,0.5156711930388787,0.8340913656840808,0.5403193801953261,0.24906282369358068
49,2019-02-01,137.0,0.8074546552076038,0.551189765452713,0.6334499781576469,0.5170822561416734,0.8318215643215576,0.2626146911431573,0.000776917034400304,0.9771124937993049,0.5637745681543647,0.7004104313742282,0.3234037805109832
50,2019-03-01,172.0,0.7362199787330851,0.2335603026505113,0.9789920729544866,0.9351312249282795,0.19476006878872842,0.749095114078092,0.4623107461609436,0.6636955025204859,0.5380967871312118,0.6664387428512655,0.1805823846262512
51,2019-04-01,260.0,0.6051126258081306,0.6152712909381333,0.3545061135026323,0.3403564999044201,0.4884028324710683,0.35140633663543563,0.060722400672829524,0.42733766946222473,0.4526554426998408,0.8505754347884454,0.18639991196464034
52,2019-05-01,172.0,0.42172865907049395,0.5371602731456839,0.6633950749493368,0.9896047482467344,0.3986369606971669,0.2405624180438758,0.05807065104600595,0.5864682687467649,0.4037819039727747,0.1946625230259701,0.7704681318689715
53,2019-06-01,228.0,0.6464806027341489,0.11174448571549156,0.38410243129765087,0.8230822130473054,0.0003723170913887408,0.3482007521520518,0.301461651102529,0.2601246175944095,0.9863644119953303,0.9073237354896712,0.7321040574102766
54,2019-07-01,203.0,0.8306302843585527,0.2976960285779032,0.9207997769993114,0.36728445638031215,0.34185172551316,0.6118242268293657,0.7626987353947796,0.9154698454704018,0.4426010989194681,0.5640446085870026,0.6894535124826208
55,2019-08-01,181.0,0.29101684544537776,0.523492222793522,0.9222534678119299,0.9772345424410489,0.9883754411329498,0.4090974221959448,0.529342875246572,0.399440220068943,0.36506397794613055,0.3213408715043653,0.1420059609783897
56,2019-09-01,176.0,0.8356226080403921,0.23297755818027288,0.8216749379937455,0.6064950874533003,0.6764159269830538,0.4535895086570644,0.5293472114375897,0.7658308799992243,0.9358587080690003,0.14686902183920236,0.7383650343160797
57,2019-10-01,182.0,0.9230842381170614,0.802890811824644,0.7876339016768965,0.30368790316551053,0.9207145751111678,0.13475732346765223,0.5208721467346118,0.04190033594441267,0.8155178393341075,0.957357079317054,0.1780384875733797
58,2019-11-01,198.0,0.6658891090505866,0.5542863490139912,0.28429410709678715,0.8615587410884383,0.4871721226768384,0.4350288284563103,0.8181641488399204,0.9369665798033295,0.21648086902956176,0.29772469682696423,0.18273634440242037
59,2019-12-01,214.0,0.2917449901271484,0.8500076542355642,0.47453543735952153,0.32731103388925986,0.6703600764706171,0.5407002736862343,0.6212922755566479,0.8234825584310433,0.9025717027738176,0.8839034631864806,0.4265603945330986
60,2020-01-01,740.2750808000565,0.9702398399593415,0.4226647705046014,0.919892175335233,0.6065978892911517,0.9620115516505503,0.6245306068932859,0.7143773909416838,0.4919317048524522,0.2903786885263768,0.6388190276180092,0.83215831908753
61,2020-02-01,4.913371047005057,0.5938393965771805,0.8557492926418007,0.03806440833101532,0.42858745186611125,0.1967092716829224,0.8780370202258955,0.8114155965987835,0.7886553925841794,0.5002728966451502,0.28730030208656787,0.0010529205322662438
62,2020-03-01,989.2793565988541,0.7378495589530892,0.5236123022271119,0.6763881945181975,0.7085020347439296,0.27281065605553034,0.297045200820384,0.7271266460380836,0.18437381674907316,0.23311230997633814,0.011513111179840774,0.3329608552643879
63,2020-04-01,578.456035554409,0.16977918853448504,0.9357597253786571,0.05354774793624306,0.058222643589754486,0.25093299725199736,0.7952902531802937,0.5801752963450529,0.02034921714086846,0.17607263728965505,0.054608723317494334,0.46759096889727203
64,2020-05-01,699.2289164662361,0.9699847960892146,0.3525967860365381,0.2770812552245796,0.45005379412522395,0.6675277804707992,0.4760841675404135,0.5450263980994083,0.02057789918535946,0.40524802232344126,0.31724959721456303,0.6701768759258131
