,MONTH_NO,QTY,FEATURE_1_냉동,FEATURE_1_냉장,FEATURE_1_상온,FEATURE_2_B2B,FEATURE_2_B2C,FEATURE_2_미지정,FEATURE_4_O,FEATURE_4_X,FEATURE_5_A,FEATURE_5_B,FEATURE_5_C
13,2016-02-01,267.0,0.27461808324042236,0.9613501140822883,0.9887316409693514,0.7926563520777024,0.6547502234622461,0.5523788319109111,0.240414904683942,0.6807127926486067,0.20679076259257478,0.8371564945207111,0.5068809471295487
14,2016-03-01,282.0,0.18742317758210514,0.785620127375872,0.3148033575230532,0.2883098299704139,0.061027609860628274,0.697244462249856,0.8487338081361622,0.970042008368515,0.34427261853295243,0.23534618574397392,0.5972121419509271
15,2016-04-01,227.00000000000003,0.31716343719904805,0.5917349214894589,0.8011733900116988,0.6179067139105947,0.9673289936250901,0.49176639345461826,0.709100856471273,0.7680283500825321,0.9836898704587953,0.4903428464317018,0.2933804788924903
16,2016-05-01,324.0,0.6433825162681116,0.25236124363236134,0.3492431986149761,0.1864890630622943,0.5430327350440746,0.5448782508894913,0.8677249718015524,0.2663925193623051,0.789797029989996,0.7567292107546627,0.21411891013948803
17,2016-06-01,254.0,0.20253597201111295,0.5441724271258576,0.7292520010733815,0.4682495614975045,0.9573251163595135,0.6165820031029432,0.8882126914651843,0.5862851992259589,0.32060832338489353,0.09537763702009672,0.7927422326199107
18,2016-07-01,334.0,0.31470975309588145,0.037823971821226654,0.5980179438422492,0.07169376104703373,0.36286817483618405,0.10360078926656546,0.83143668957385,0.2454318200053165,0.19760765457626783,0.09998268261839482,0.638942381836448
19,2016-08-01,363.0,0.7543158053013993,0.8293210419928077,0.16309070088376054,0.7497085399541188,0.549795492636527,0.45398122224486614,0.8411644372030865,0.8787379649599826,0.15536067176049517,0.7559925458136459,0.43680069206811656
20,2016-09-01,251.0,0.13553708916264673,0.889821093947323,0.017794590753408834,0.7149064153073632,0.5499991987753281,0.7800007246632722,0.3985973224298044,0.6826527251077923,0.7264262561696102,0.6886112595336853,0.0963400761680765
21,2016-10-01,344.0,0.3656332650171138,0.5675457358851633,0.40524784116145507,0.9363488583348302,0.3888341643005061,0.6509605904864715,0.7548408166850779,0.20177525640533256,0.12930214276742924,0.5881261446212691,0.602001749864006
22,2016-11-01,835.0,0.03393290468155685,0.5133714308701925,0.19749457765275524,0.550240534685317,0.4467157237951396,0.6675015756709024,0.2525904809202678,0.7761464163931696,0.09139079615128132,0.6596706784807402,0.008084748910647033
23,2016-12-01,140.0,0.20259957366284254,0.6599708858320272,0.031294026398707486,0.6450568608250724,0.21952590510620773,0.5348710917189056,0.8276109040711599,0.7052815411580988,0.7098855322913052,0.08204550355293183,0.003730171439271901
24,2017-01-01,228.0,0.6326250680600272,0.2708391528011411,0.6187434305816357,0.8130861817776112,0.19243557301812797,0.8870272994206697,0.9637490275647769,0.0032861598439968276,0.25878595175075125,0.5596137248620494,0.5247874633424497
25,2017-02-01,189.0,0.010055255501177585,0.4064702188082686,0.01984685781347595,0.7610695505499667,0.5368447118812167,0.08553681783322853,0.9164672524712949,0.47418675214302,0.8971236186289182,0.4906302266191116,0.858490242281677
26,2017-03-01,181.0,0.8021283774525458,0.44049607207888974,0.4308952828577508,0.41730211887910607,0.5350753514363871,0.9337515396120358,0.20646490888516367,0.2605868999440526,0.4271830510037674,0.30657726239947525,0.14458496978790114
27,2017-04-01,259.0,0.8223233552330825,0.19493202442803148,0.9620745867867833,0.46795968994029213,0.660730631778157,0.04452526935199641,0.11082765150196583,0.7877660072822483,0.6892728167875162,0.6715578960131654,0.2802755270791637
28,2017-05-01,208.0,0.8448465169981032,0.7134286916141298,0.2054676963883857,0.5740595647923552,0.8730085206434822,0.5532073245449014,0.8530760141170013,0.3726166652369308,0.2492409921938743,0.021492241882700047,0.5155242594553731
29,2017-06-01,173.0,0.8227764218656246,0.4468441816187918,0.6801452549918768,0.4394196396878538,0.008956010055716002,0.20779230551375383,0.09587299883255085,0.36321230146706807,0.03563843680597123,0.6004033447019138,0.010943878965061549
30,2017-07-01,226.0,0.7299946606218604,0.6562778896405485,0.5526728129496034,0.8651957466098867,0.08977697579529553,0.2756682516402308,0.9713073171985046,0.8278638333129752,0.4052355310997512,0.4364714617807429,0.5131871285833077
31,2017-08-01,166.0,0.36877895528481963,0.3224487826063235,0.33075958022354235,0.632106481640202,0.4511821451468804,0.7577845959686894,0.6641314578743762,0.20420365590356804,0.558617899963105,0.18444664101138064,0.09455817987919135
32,2017-09-01,209.0,0.12178935925088141,0.862617544750029,0.075844268019848,0.6462660112803355,0.9472347805762461,0.39736828261392665,0.014361017211899862,0.5341084456130247,0.6312274296065515,0.27616658510413705,0.3448545164102428
33,2017-10-01,239.0,0.8450948832682115,0.4758803967255054,0.8119322228680205,0.8179909089479528,0.7664136576700653,0.303701511272925,0.9116377202365981,0.5066767157043126,0.5676349622322693,0.7322149762678601,0.2118810059280828
34,2017-11-01,324.0,0.42787699596911744,0.13122516740232815,0.13104791264249493,0.7885224071951404,0.8109448373005232,0.9289395531187985,0.7390902862629029,0.6162864792773675,0.443070758746555,0.6786391739397207,0.797837985695505
35,2017-12-01,130.0,0.3198425939000116,0.4305428692733395,0.49655462177425513,0.07252776442185738,0.20879856575624534,0.4908751760181096,0.5835617453743991,0.13184739813603863,0.5086261431560499,0.6732011435146469,0.39686446580609935
36,2018-01-01,196.0,0.4992928530422037,0.6076179848854951,0.7508268584986665,0.4532376760709159,0.7223270490419371,0.24253782709120164,0.6659229315977309,0.5992100803833871,0.46316640117206,0.41829521370286005,0.49623366486576426
37,2018-02-01,86.0,0.31848772893381994,0.9739884101325708,0.9503631167839839,0.16911361829683202,0.43465371504155137,0.5993526032929414,0.18217938784611043,0.651588507000944,0.22808389926213501,0.9432102970045979,0.6454353787080126
38,2018-03-01,167.0,0.9310721532767984,0.387014197954324,0.24296596422993066,0.41301188261228317,0.1207450403267274,0.002857899589481794,0.5741909763309393,0.07899911254536651,0.7277374387857312,0.6651468730015824,0.6052664721985948
39,2018-04-01,205.0,0.8830658932399738,0.9384202579157906,0.2119794533309043,0.06093340410646231,0.1036745789415493,0.05691112509934759,0.3469824005439368,0.18957185759509432,0.6199396535661607,0.5523478227261351,0.954084548004783
40,2018-05-01,184.0,0.5749885087970145,0.9199809056954217,0.15499485708476213,0.5989833052587138,0.2248413331075647,0.7060148889972893,0.2955495541349523,0.6402737467604849,0.344020795615938,0.4065930110491478,0.45256290469875504
41,2018-06-01,156.0,0.9123610715180491,0.6033109120695087,0.10756910173658096,0.9723814533665848,0.7391085290307635,0.25803672526262955,0.631931580046028,0.6574225751824402,0.49571999649448206,0.04248513784170416,0.11140999165718879
42,2018-07-01,200.0,0.6011678351182294,0.5985995392356681,0.08979330925578966,0.029987036170812664,0.28921920644294363,0.5614325077609132,0.05482100793542488,0.32648349067197757,0.691596352056921,0.7552645898662798,0.05697441968141004
43,2018-08-01,137.0,0.40817999369301616,0.9674317813689826,0.9144505880938831,0.47021887574206445,0.10672776139973239,0.7650993308473159,0.2486262854318101,0.58772001576243,0.9811867491252266,0.3032695026805341,0.4724573454221267
44,2018-09-01,129.0,0.6666909904744573,0.006190548194896506,0.5623605727181257,0.1050469543965773,0.286033960697087,0.3320061823118896,0.14487649131596658,0.5623065403181646,0.07178688713023629,0.4303919296100194,0.9608168644903872
45,2018-10-01,223.0,0.28501588529837896,0.7889451634232894,0.39744576283409605,0.4893059795027862,0.2973092852581165,0.9634191013589221,0.7434387111310616,0.7231044364161606,0.1921580469657893,0.5586358027527141,0.5878693642740238
46,2018-11-01,162.0,0.8526707758588368,0.8456210409801691,0.5480622336171864,0.5186844911529132,0.42466181413506565,0.10819243813820867,0.9922295209282319,0.9214400131244519,0.10107761416202321,0.6758308418777663,0.3975051813378333
47,2018-12-01,206.0,0.7751482346030931,0.2868871153769039,0.9572151397594628,0.853741742618082,0.030644476412827748,0.4235985738642378,0.6458363213798641,0.25640044489168445,0.9984314021622737,0.14353126994840815,0.4976543096328062
48,2019-01-01,168.0,0.9484860226631956,0.9385765428105008,0.0806643664917942,0.796474367840294,0.6866153566782172,0.23602677206608913,0.011233062238697133,0.011656001077395506,0.9865738213012658,0.958972345012713,0.3533864653922111
49,2019-02-01,137.0,0.9740572605353152,0.3141741565182179,0.17812341955489674,0.8055934857651509,0.26574749154523936,0.6404420882631611,0.8035272671276177,0.7194226935881735,0.4645970966084271,0.33549119263192884,0.7648016983763787
50,2019-03-01,172.0,0.0394737973178918,0.019900128500702774,0.7774182046993219,0.6308715637638627,0.3730427263877094,0.3404961790170622,0.40073745943699446,0.3373018827829608,0.4294274379341332,0.8961760651655487,0.3001367040903573
51,2019-04-01,260.0,0.7456047853792389,0.31437475038510443,0.22500856210175646,0.6911782166299353,0.16176463276969477,0.6214499126396937,0.7489760135567531,0.756509557139222,0.7920776379481194,0.04670915382887897,0.8545308006628248
52,2019-05-01,172.0,0.47507051475505446,0.9760319539716499,0.23531774115210358,0.6321467253638393,0.015102273458804993,0.07339419371023281,0.5669783952674665,0.5618802566087518,0.9223522782908947,0.09664788352123532,0.37953179133205783
53,2019-06-01,228.0,0.7663259550234991,0.5047031079933607,0.6650786238148243,0.7559592502281578,0.24328547193266847,0.46318463375487684,0.44695495044801303,0.6137701548346486,0.2730338607987747,0.9327120374184386,0.8039067101250722
54,2019-07-01,203.0,0.7013022349122444,0.23855389603044153,0.8417010052922796,0.678930092270282,0.5117906485642082,0.41641630189295886,0.7155537661614321,0.8133952074019968,0.6563603754137513,0.6633864539629,0.6714188141943752
55,2019-08-01,181.0,0.31480233352828324,0.804717333163069,0.5931620997148606,0.8777403178423843,0.4487470268034075,0.8410724984816478,0.36040983350183275,0.29299911839397585,0.7862145715166091,0.6665846902085778,0.10870880210451761
56,2019-09-01,176.0,0.9247148566061595,0.1276488483837508,0.14827816229449198,0.08974866879651355,0.06450527891944635,0.20965896201542245,0.23424228047658469,0.08324042404599519,0.18984817514846264,0.05738998746989088,0.4005846080186548
57,2019-10-01,182.0,0.07795674907126315,0.7916488833582438,0.5719153638922234,0.5175980133394644,0.6157550625134703,0.09116259033135699,0.47633351470310714,0.9786338172225433,0.3872560872707196,0.3142810768945039,0.2541963503989588
58,2019-11-01,198.0,0.9174708533699122,0.27013360697610744,0.9008248276831382,0.44204169493590284,0.38273966121902636,0.7857343096682782,0.9995176310751318,0.022979528106824576,0.258318529403056,0.36477636254769374,0.22111353830548053
59,2019-12-01,214.0,0.055698542210657065,0.3812368975805579,0.9065710324190218,0.6503697457979608,0.423734933513205,0.6937088672455796,0.5155912347489136,0.39840452103867563,0.15682735003460024,0.40411485989247065,0.8356670325823493
60,2020-01-01,171.59388668835163,0.16168755003819413,0.2276828193919037,0.16642893078599474,0.5141587987908122,0.2281589654126921,0.31598164373304416,0.9035495910449776,0.41104556523881375,0.4188288234333588,0.9278040078007284,0.712303150931572
61,2020-02-01,-8.221985464915633,0.19857082773627055,0.4982157840634267,0.9134703968982367,0.15104465121596267,0.933811542726231,0.313099763578087,0.7893986412075028,0.8695523218351108,0.04433311562732045,0.7202567456085491,0.3652082295298361
62,2020-03-01,238.0876013636589,0.721690599604923,0.26095082112795975,0.5210829939927936,0.2340461896930084,0.9870738042676381,0.5980075267987812,0.47887973130719863,0.7108084169395625,0.6277006677673516,0.32586808888820284,0.7044665274175061
63,2020-04-01,698.0124908685684,0.43864838998073963,0.4799461605066484,0.9706055291726615,0.6134630493694812,0.9415101545273991,0.9618145778439136,0.922568897370039,0.5754123676433187,0.5378327232133328,0.5746948293600986,0.7418062738211801
64,2020-05-01,533.5430005192757,0.6289332704594768,0.2994112299690048,0.03489961055666102,0.8524063553195326,0.6865011524597152,0.6996713092342494,0.37186361566334714,0.08493778645269512,0.6852277058261228,0.6197915883963917,0.9489170534960201
