,MONTH_NO,QTY,FEATURE_1_냉동,FEATURE_1_냉장,FEATURE_1_상온,FEATURE_2_B2B,FEATURE_2_B2C,FEATURE_2_미지정,FEATURE_4_O,FEATURE_4_X,FEATURE_5_A,FEATURE_5_B,FEATURE_5_C
27,2017-04-01,259.0,0.4880131915722469,0.5639085948884045,0.9767645167678722,0.47760683689582706,0.46559779988790906,0.7897384383254447,0.48521601090716904,0.45964931095423867,0.41739096049031965,0.2329555896234795,0.7971990119334483
28,2017-05-01,208.0,0.05817973172083113,0.7188531247776868,0.13939658968356217,0.22463794084030486,0.6643069667886339,0.10305976853386434,0.5635867641913339,0.5862102776032972,0.13181460231257647,0.33760296227445263,0.44402201970490973
29,2017-06-01,173.0,0.255320411452175,0.8544294559445811,0.6204825979628912,0.6178581719364433,0.8146734968599204,0.6789109568205348,0.6174185028208744,0.4935170783499877,0.9987128841137022,0.787204921843319,0.5478853158342823
30,2017-07-01,226.0,0.5872176564983823,0.45800928674154917,0.2253106525025138,0.6014037211959848,0.9041075029430246,0.4060371183519442,0.543384087971224,0.47914159375412135,0.6312734151852496,0.267539084436604,0.7851008456814114
31,2017-08-01,166.0,0.1346376236221246,0.38509984286678545,0.05794872228429071,0.4521508722960256,0.6551632014556179,0.7436051821000274,0.5511513852171829,0.7309313868996166,0.041530215699624784,0.6740584278971661,0.4317476016586883
32,2017-09-01,209.0,0.025846937790985236,0.9438258228209102,0.6920053946367132,0.435924964573144,0.026599590254490657,0.5593719951687246,0.8795285643951182,0.580315124334763,0.5509229061111395,0.641663126515144,0.5510239892951599
33,2017-10-01,239.0,0.5730620948094499,0.25377381816000333,0.5859868565477102,0.34185371783768603,0.09913183666501202,0.7648312010488543,0.9174004224851792,0.7691002658308475,0.9299349696407633,0.14139391190960526,0.9473409374501747
34,2017-11-01,324.0,0.8775592669977984,0.9228692603735031,0.5813617378399619,0.13346173803338235,0.9379911525930159,0.7843343990182493,0.5725735948431749,0.04454982032855648,0.8747266200013915,0.6899853208377712,0.7227763780143628
35,2017-12-01,130.0,0.8548651211142922,0.38265757090251584,0.3476235461667757,0.4222856831474471,0.6317538265061301,0.4538155994324704,0.37902789771874856,0.047590931562994654,0.9445478870218729,0.047000476341011455,0.7297348531634772
36,2018-01-01,196.0,0.17616200892474254,0.5674321902439278,0.6690890298361356,0.012561633397379701,0.5137103149708618,0.02546684568883595,0.14177290343017823,0.2906816954045025,0.13662774499641728,0.5486818000932889,0.08642844690587703
37,2018-02-01,86.0,0.5899380084236254,0.2933366032606862,0.7648731501817579,0.2511519108823298,0.9181737708351079,0.5707046413360762,0.7393138956463591,0.8482556988965341,0.1279020488222633,0.7510378957770432,0.35626032393570184
38,2018-03-01,167.0,0.019356522311791302,0.6094197797337658,0.2323976794389192,0.45979975555192076,0.46426020385398226,0.862154446004008,0.12111771153311357,0.41138240102533474,0.791872866749541,0.3873489572301295,0.8909564168444948
39,2018-04-01,205.0,0.20461272720440715,0.8174422006439581,0.43650472348964886,0.7632815995494728,0.49854606440507776,0.5390858813541842,0.8145767551526422,0.3896374007263512,0.4590029489820925,0.940105510514359,0.31710145500741616
40,2018-05-01,184.0,0.13040280846847696,0.5082950070110899,0.20620062868848554,0.2942831224944388,0.595900723548178,0.5013600012600068,0.4060362291272789,0.6746823683383655,0.17774082591581453,0.3322649260629572,0.7380282450119834
41,2018-06-01,156.0,0.6898138721891981,0.13774656126923834,0.39145505615256304,0.469798244044786,0.6763472537099261,0.9042487011712533,0.6014521519460779,0.36672535382095695,0.5243491313660896,0.07373394797337751,0.20300835142956675
42,2018-07-01,200.0,0.716322700314174,0.2779786427858325,0.24403174464907496,0.9336067921671832,0.07463450699798069,0.16098856011656337,0.8637733833073858,0.2898802600436782,0.8337226554694536,0.7917080152446665,0.13574506249586216
43,2018-08-01,137.0,0.5173263298458022,0.8647623617634563,0.8429464546545631,0.14904866772600833,0.7871928604606911,0.23341378579891936,0.48340732908133044,0.06306805826721584,0.7605044419446094,0.9033356867244633,0.24256915955088199
44,2018-09-01,129.0,0.9589017820980209,0.3989368681548302,0.5483178484199153,0.4312441783366784,0.2708118554058252,0.323980438902408,0.03133319523360456,0.13795973639477244,0.3087622444351147,0.0077049545080423165,0.8242413323442443
45,2018-10-01,223.0,0.6820451244605921,0.5100950210682269,0.7580588613048721,0.6486509456406898,0.8865926700812485,0.09671686373448996,0.28159659368562906,0.23050910033257666,0.43455219388164623,0.7437033592820969,0.9200377553046464
46,2018-11-01,162.0,0.649900074759279,0.155284600592699,0.45554544395978813,0.042276497454654116,0.6132371420570543,0.6850469652900433,0.5964798924065897,0.9133640814652373,0.9632904399409736,0.36714628449764386,0.36594289749446696
47,2018-12-01,206.0,0.16061852867303006,0.3648904212762666,0.06540494810436803,0.9197554784550805,0.0877767554572132,0.6519660895962897,0.6723973279779523,0.867267829288979,0.40373294848990093,0.5101961870058359,0.9900343683074926
48,2019-01-01,168.0,0.6910165478621964,0.8445943325951999,0.7373687511073795,0.8482813049430196,0.5033074082333185,0.10217730364644784,0.8061615911443352,0.007853108147805044,0.6052497804917308,0.312527547392918,0.8720671428804607
49,2019-02-01,137.0,0.06054658145222236,0.32575084483384165,0.17123089141953418,0.5034849678705329,0.4351509223421691,0.9726024896261519,0.059868723638558774,0.2105645643166676,0.5978059667824595,0.0025004159722152863,0.9932272941425512
50,2019-03-01,172.0,0.12462951808419642,0.08900666151253456,0.28447489550391636,0.8589957784835055,0.5642876303387524,0.21821619375078105,0.14587387685289943,0.36625196244172387,0.08422585566511065,0.48732599041351055,0.06387166377849607
51,2019-04-01,260.0,0.3728083566398456,0.13235382392711215,0.8394440339884196,0.4068781490179787,0.7017716503972857,0.5903534064849324,0.286745675914446,0.6504226059119291,0.30282080581509263,0.25089795896309386,0.5413349308042782
52,2019-05-01,172.0,0.7435609904603018,0.8746255615014875,0.687203895435519,0.8478058910697243,0.5089880886359932,0.6481855958959382,0.6377114085484983,0.23450938747521777,0.9161755789703893,0.750508575656196,0.25222419698792686
53,2019-06-01,228.0,0.6622063292682456,0.902208121127015,0.6143669909564361,0.652804065023535,0.2892489693928223,0.5389551070863031,0.5749588227614387,0.8658369908303651,0.5592850539480756,0.5810546822165754,0.18826486039613166
54,2019-07-01,203.0,0.2737619581266868,0.892094646020352,0.515735740409456,0.36054524461572035,0.15913581239372,0.20192034752000299,0.45659354809866803,0.41927831461306597,0.33040141621830765,0.002463027909055615,0.6607847913516512
55,2019-08-01,181.0,0.5062608854909346,0.4239732097965133,0.4436404355085658,0.8496497745080751,0.5273021761963432,0.022384662311184633,0.05725861824220613,0.22038477743450957,0.9787407535762244,0.05788568162519403,0.19455348448612075
56,2019-09-01,176.0,0.21943358983082706,0.04856765921224615,0.46305924142116384,0.6194175662333884,0.8132289211910002,0.5153411790333968,0.3423997265818902,0.368420367967186,0.8140516158202119,0.7643711316329184,0.46134696748123927
57,2019-10-01,182.0,0.4427328041969849,0.5616750203280407,0.8332688149276282,0.6180211256270965,0.9876519965334581,0.9498068595773682,0.8268729969420578,0.3024160634786489,0.5931915306063554,0.7265100076745367,0.9242166216829832
58,2019-11-01,198.0,0.6843660577358286,0.44457746062160786,0.30139796828183496,0.698098855843955,0.03113101643737748,0.36793190506404894,0.9489699902178536,0.03800185182735083,0.41469933056713626,0.009802984599679099,0.8320978849627477
59,2019-12-01,214.0,0.4283589902953282,0.2531188802088016,0.33312833289106647,0.12430811804596875,0.9085989535349336,0.4833145773580656,0.28580535482858915,0.8680991452442677,0.9858268850726468,0.5229732094863324,0.2598365626672451
60,2020-01-01,411.0717971622944,0.7997673383740342,0.8712772726678052,0.8302436571996222,0.6818111577836597,0.5746113519443241,0.31934272515722917,0.9516863753927538,0.15779418960991143,0.1908165485517651,0.9176327840274867,0.3495779745056824
61,2020-02-01,253.33276212215424,0.11498657098581544,0.6904812916215954,0.8664917934423427,0.033715682582436735,0.07157802948058711,0.5687734062919318,0.11197463071891489,0.6167780651205499,0.362338974267297,0.22475771066355155,0.5732379275606327
62,2020-03-01,321.94464549422264,0.8557048027459555,0.2863128329241431,0.5189843009990444,0.07756587228296818,0.43629782096043657,0.3411290500743348,0.9960031801123738,0.48274219803010276,0.9125376576914963,0.7621654618797303,0.7550244440156652
63,2020-04-01,599.6912997961044,0.14142361816808235,0.431572183274165,0.6861243404020546,0.7653562460374732,0.9655318094885118,0.3257964467355292,0.28352906805751577,0.9814871984763467,0.2727440003327557,0.024443373576293226,0.7548653188603164
64,2020-05-01,755.703444480896,0.9297756830740258,0.5165400252423983,0.8741669549070483,0.8554453894386762,0.06100013304388041,0.19649466262577753,0.7581674414505378,0.9572775801082706,0.7916604745942084,0.15433250894243733,0.8377291152551553
